"Task ID","Task Owner ID",Subject,"Due Date","Contact Name","Related To",Status,Priority,"Created By","Modified By","Created Time","Modified Time",Description,"Send Notification Email",Reminder,Repeat,Currency,"Exchange Rate","Closed Time",Layout
zcrm_1236681000001823102,zcrm_1236681000001758005,"sw colleen. sent MK 599/499/399std. informed another Nerium Team is also looking at 3 shows. cb 4/15",2015-04-14,,zcrm_1236681000001819001,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-14 16:20:52","2015-05-28 15:44:16",,false,"2015-04-15 09:00:00",,,,,
zcrm_1236681000001823115,zcrm_1236681000001758005,"LVM cb 4/15 then 1 wk.",2015-04-15,,zcrm_1236681000001813017,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-14 16:31:03","2015-06-03 15:22:34",,false,"2015-04-15 09:00:00",,,,,
zcrm_1236681000001823255,zcrm_1236681000001758005,"sw liza. 799/899/999std. 499std 1st time 1 time. MK . cb taskf-u 4/16 then 1 wk",2015-04-15,,zcrm_1236681000000354488,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-15 13:36:14","2015-04-27 13:51:26",,false,"2015-04-16 09:00:00",,,,,
zcrm_1236681000001823270,zcrm_1236681000001758005,"LVM Detailed. Sent req to us 3/27/15 specifically for PA show on 5/3 cb 4/16 task 1 wk",2015-04-16,,zcrm_1236681000001775047,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-15 13:43:34","2015-04-15 13:43:34",,false,"2015-04-16 09:00:00",,,,,
zcrm_1236681000001823287,zcrm_1236681000001758005,"Lead through LinkedIn. Very Interested. She makes both print and digital caricatures at events. she charges by the hour $175-$220 depending what type package. per steve quoted 199std. NO charging for caricatures at the show. she wanted electricity. Offere",2015-04-21,,zcrm_1236681000001823278,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-15 15:38:53","2015-04-16 12:08:22",,false,"2015-04-21 09:00:00",,,,,
zcrm_1236681000001825094,zcrm_1236681000000071001,"skh cb delyse nash of hill rd. Vineyards for dec on Venue offer $1199/899/699 sent 4/15 for PA only",2015-04-21,,zcrm_1236681000001775017,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2015-04-15 09:38:22","2015-04-22 11:33:45",,false,"2015-04-21 09:00:00",,,,,
zcrm_1236681000001828034,zcrm_1236681000001758005,"LVM detailed MK sent. 499std 1 time 1 show. explained her int in 5/3 pa is right around the corner. If i dont hear back due to lack of contact. will move contact to 1 mo.",2015-05-16,,zcrm_1236681000000360521,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-16 12:03:35","2015-04-16 12:03:48",,false,"2015-05-16 09:00:00",,,,,
zcrm_1236681000001832008,zcrm_1236681000001758005,"sw Heidi. w/ cust. sent brief email with contact info. she is to call back this eve or Monday. cb 4.20 then 1 week.",2015-04-20,,zcrm_1236681000000358006,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-17 11:32:45","2015-04-17 11:32:45",,false,"2015-04-20 09:00:00",,,,,
zcrm_1236681000001832023,zcrm_1236681000001758005,"LVM. Int in PA show per comments. Sent short eamil. cb 4/20. 1 dy task",2015-04-20,,zcrm_1236681000001626003,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-17 11:52:52","2015-04-27 13:18:51",,false,"2015-04-20 09:00:00",,,,,
zcrm_1236681000001835024,zcrm_1236681000001758005,"sw michael. plans to attend ptown show as guest. MK 699/599/499dlx. cb 4/22. C 5/17, p 7/26",2015-04-17,,zcrm_1236681000001643015,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-17 16:17:17","2015-04-17 16:17:17",,false,"2015-04-22 09:00:00",,,,,
zcrm_1236681000001843006,zcrm_1236681000000071001,"cb jessica from Monella Designs  if not received contract by now",2015-04-24,,zcrm_1236681000001843001,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2015-04-20 13:21:30","2015-06-12 14:42:54",,false,"2015-04-24 09:00:00",,,,,
zcrm_1236681000001846087,zcrm_1236681000001758005,"CB JD for Spring 2016",2015-10-20,,zcrm_1236681000001846077,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-04-21 16:43:56","2015-10-27 13:12:37",,false,"2015-10-20 09:00:00",,,,"2015-10-09 10:22:12",
zcrm_1236681000001846113,zcrm_1236681000001758005,"CB Jody for decision ask about Juliet on Vacation.",2015-10-13,,zcrm_1236681000001841079,Completed,High,zcrm_1236681000000230001,zcrm_1236681000001758005,"2015-04-22 10:35:30","2016-02-10 13:09:37",,false,"2015-10-13 09:00:00",,,,"2016-02-10 13:09:37",
zcrm_1236681000001846151,zcrm_1236681000001758005,"CB Stacey to book Fall dates for Younique",2015-06-18,,zcrm_1236681000001844011,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-04-23 11:33:47","2015-10-27 13:12:37",,false,"2015-06-18 09:00:00",,,,,
zcrm_1236681000001849010,zcrm_1236681000000071001,"cb Theresa Ajari of pauley Ballroom for dec on Venue Offer sent 4/22. 5/27 Theresa said they can pay for nothing until July 1. so cb then. May also be interested in Hosting.",2015-07-02,,zcrm_1236681000001841029,Completed,High,zcrm_1236681000000071001,zcrm_1236681000001758005,"2015-04-21 17:38:53","2016-02-16 15:08:18",,false,"2015-07-02 09:00:00",,,,"2016-02-16 15:08:18",
zcrm_1236681000001849023,zcrm_1236681000000071001,"cb Jon Winchell productions for furthrt talk re Sponsor Video for PA & TI",2015-04-22,,zcrm_1236681000001849014,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2015-04-21 17:43:37","2015-04-21 17:43:37",,false,"2015-04-22 09:00:00",,,,,
zcrm_1236681000001849061,zcrm_1236681000000071001,"CB Gretchen of Passion Parties for $399 promo offer for 2 shows between PA, Conc & TI sent 4/22",2015-04-27,,zcrm_1236681000001844147,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2015-04-22 12:09:18","2015-04-22 12:09:18",,false,"2015-04-27 09:00:00",,,,,
zcrm_1236681000001849082,zcrm_1236681000000071001,"CB Eddy of Venomous Events for dec on Palo Alto Offer $999 reg or $499 AV Light Sponsor offer sent 4/8. 1stcb 2/22 lvm",2015-04-23,,zcrm_1236681000001739003,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2015-04-22 13:14:37","2015-05-27 16:50:31",,false,"2015-04-23 09:00:00",,,,,
zcrm_1236681000001853008,zcrm_1236681000000071001,"CB Sonya of Passion Parties for MLM offer + 2 shows for 4399 offer for PA, Conc & TI sent 4/24",2015-04-29,,zcrm_1236681000001844223,"Not Started",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2015-04-24 13:14:27","2015-04-24 13:14:27",,false,"2015-04-29 09:00:00",,,,,
zcrm_1236681000001855006,zcrm_1236681000001758005,"CB Carol for Decission",2015-04-26,,zcrm_1236681000001757076,Completed,High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-04-26 10:29:04","2015-10-27 13:12:37",,false,"2015-05-28 09:30:00",,,,,
zcrm_1236681000001856010,zcrm_1236681000001758005,"f-u call to hear show experience. Wants to book Concord. Will talk with fiance about 3 show booking. me to call at wks end.",2015-05-01,,zcrm_1236681000001806051,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-27 11:07:06","2015-05-28 14:23:08",,false,"2015-05-08 09:00:00",,,,,
zcrm_1236681000001856032,zcrm_1236681000001758005,"LVM and sent short email. Q weekly. Int Concord Show",2015-04-28,,zcrm_1236681000001824029,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-27 11:35:08","2015-04-27 11:35:08",,false,"2015-04-28 09:00:00",,,,,
zcrm_1236681000001856043,zcrm_1236681000001758005,"LVM. Int C, TI, P. Sent shrt email. Q1 dy then weekly.",2015-04-28,,zcrm_1236681000001827017,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-27 11:41:56","2015-04-27 11:41:56",,false,"2015-04-28 09:00:00",,,,,
zcrm_1236681000001856056,zcrm_1236681000001758005,"Mail Box is full. Sent shrt email. Q weekly",2015-04-28,,zcrm_1236681000001813059,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-27 11:54:38","2015-05-28 15:26:44",,false,"2015-04-28 09:00:00",,,,,
zcrm_1236681000001856065,zcrm_1236681000001758005,"LVM 4/21. Spk w/ Mom. Call back in 30 min. Q 30 then weekly. Cost per sitting? details. Then get specific pricing from Steve.",2015-04-27,,zcrm_1236681000001831041,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-27 12:05:32","2015-04-27 12:05:32",,false,"2015-04-27 13:30:00",,,,,
zcrm_1236681000001856076,zcrm_1236681000001758005,"LVM and sent shrt email. Int in all remaining show venues. Need details on what her business is. Q 1dy -> 1 wk.",2015-04-28,,zcrm_1236681000001831179,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-27 12:29:02","2015-04-28 17:02:00",,false,"2015-04-28 09:00:00",,,,,
zcrm_1236681000001856098,zcrm_1236681000001758005,"LVM. PA is of Int. Sent shrt email. Need more details about business to price. Q 1 dy -> wkly",2015-04-28,,zcrm_1236681000001831187,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-27 12:51:23","2015-06-03 15:05:57",,false,"2015-04-28 09:00:00",,,,,
zcrm_1236681000001856109,zcrm_1236681000001758005,"mb full. snt shrt email. Q 1 dy ->wkly",2015-04-28,,zcrm_1236681000001841147,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-27 13:01:26","2015-04-27 15:48:20",,false,"2015-04-28 09:00:00",,,,,
zcrm_1236681000001856118,zcrm_1236681000001758005,"f-u call about show experience. ""not really our demographics..."" Interested in SF and PA Shows. Send Fall show info at end of week.",2015-05-01,,zcrm_1236681000001823019,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-27 13:09:35","2015-04-27 13:09:35",,false,"2015-05-01 09:00:00",,,,,
zcrm_1236681000001856127,zcrm_1236681000001758005,"Michael & Wife attended Ptown as guest and are very Int. Restaurant. CB mid day. Q today -> wkly",2015-04-27,,zcrm_1236681000001643015,"Not Started",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-27 13:14:29","2015-04-27 13:14:29",,false,"2015-04-27 15:00:00",,,,,
zcrm_1236681000001856164,zcrm_1236681000001758005,"LVM.  snt shrt email. Q 1 dy -> wkly",2015-04-28,,zcrm_1236681000001852025,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-27 14:46:27","2015-04-27 14:46:27",,false,"2015-04-28 09:00:00",,,,,
zcrm_1236681000001856177,zcrm_1236681000001758005,"Sent MK. 599/499/399std. 299 for PA show IF booking all 3 remaining spring shows, per Steve. Q 1 dy",2015-04-28,,zcrm_1236681000001841147,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-27 15:48:47","2015-05-28 15:41:54",,false,"2015-04-28 09:00:00",,,,,
zcrm_1236681000001856190,zcrm_1236681000001758005,"see above details",2015-04-28,,zcrm_1236681000001852063,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-27 15:54:20","2015-09-01 10:13:31",,false,"2015-04-28 09:00:00",,,,"2015-09-01 10:13:31",
zcrm_1236681000001856239,zcrm_1236681000001758005,"INT IN FUTURE SHOWS. LVM 4/28 CB WEEKLY",2015-05-05,,zcrm_1236681000001631012,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-28 10:19:30","2015-04-28 10:19:30",,false,"2015-05-05 09:00:00",,,,,
zcrm_1236681000001856250,zcrm_1236681000001758005,"doing renovation. spoke to steve a few days ago. interested in shows beginning Oct. will send Fall Show dates when released.",2015-05-01,,zcrm_1236681000001344001,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-28 10:30:00","2015-04-28 10:30:00",,false,"2015-05-01 09:00:00",,,,,
zcrm_1236681000001856275,zcrm_1236681000001758005,"LM w/ recep. emailed ExIn. Recep exp their Int.",2015-05-01,,zcrm_1236681000001418151,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-28 11:44:27","2015-04-28 11:44:27",,false,"2015-05-01 09:00:00",,,,,
zcrm_1236681000001856340,zcrm_1236681000000230001,"Task Made at your request... For Vince",2015-04-29,,zcrm_1236681000001668017,Completed,High,zcrm_1236681000001758005,zcrm_1236681000000230001,"2015-04-28 13:52:55","2015-05-08 12:51:36",,false,"2015-04-29 09:00:00",,,,,
zcrm_1236681000001856433,zcrm_1236681000001758005,"sent MK 599/499/399. 1st time 1 show $499. cb tomorrow to go over.",2015-04-29,,zcrm_1236681000001831179,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-28 17:01:54","2015-05-28 15:47:58",,false,"2015-04-29 09:00:00",,,,,
zcrm_1236681000001859014,zcrm_1236681000001758005,"rec vm from Michael. Booked for spring season dates but very interested in fall shows. Q monthly. send Fall Schedule via email.",2015-05-01,,zcrm_1236681000000370186,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-29 09:27:34","2015-04-29 09:27:34","Send Fall Schedule when released.",false,"2015-05-01 09:00:00",,,,,
zcrm_1236681000001859019,zcrm_1236681000001758005,"LVM & responded to email received from glen today.",2015-06-05,,zcrm_1236681000000358022,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-29 09:29:26","2015-05-06 14:41:55",,false,"2015-06-05 09:00:00",,,,,
zcrm_1236681000001859106,zcrm_1236681000001758005,"sw megan. sent media kit specific to last minute PA 699 dlx/599std",2015-05-04,,zcrm_1236681000001412163,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-29 12:46:24","2015-04-29 12:46:24",,false,"2015-05-04 09:00:00",,,,,
zcrm_1236681000001859111,zcrm_1236681000001758005,"int. tried PA lm promo. fu for PV",2015-05-05,,zcrm_1236681000000371235,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-29 12:47:59","2015-05-04 12:25:30",,false,"2015-05-05 09:00:00",,,,,
zcrm_1236681000001859130,zcrm_1236681000000230001,"int in 2015 season. Q weekly",2015-05-04,,zcrm_1236681000001222005,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000000230001,"2015-04-29 13:11:33","2015-05-08 11:31:56",,false,"2015-05-04 09:00:00",,,,,
zcrm_1236681000001859149,zcrm_1236681000001758005,"very int. sent MK per steve 399s if PA and P. Q wkly",2015-05-05,,zcrm_1236681000001858007,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-29 13:42:40","2015-06-03 15:58:29",,false,"2015-05-05 09:00:00",,,,,
zcrm_1236681000001859166,zcrm_1236681000001758005,"2 hr cb. already doing PA show. add TI for 799 dlx ea or 699 std. see if has other photog ideas for pa",2015-04-29,,zcrm_1236681000000356914,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-29 14:30:58","2015-04-29 14:30:58",,false,"2015-04-29 16:30:00",,,,,
zcrm_1236681000001861096,zcrm_1236681000001758005,"CALL FOR PALO ALTO 699",2015-04-29,,zcrm_1236681000000373775,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-04-29 14:59:02","2015-10-27 13:12:37",,false,"2015-04-30 09:00:00",,,,,
zcrm_1236681000001861117,zcrm_1236681000001758005,"CB Crystal for Make up for Concord",2015-04-29,,zcrm_1236681000001852011,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-04-29 17:50:24","2015-10-27 13:12:37",,false,"2015-05-06 09:00:00",,,,,
zcrm_1236681000001862008,zcrm_1236681000000071001,"CB Irlanda of scotts seafood to see if Trade Sponsorship for 6 apps + Wine tasting is a Good Option for them. 1stcb Lvm 5/5",2015-05-07,,zcrm_1236681000001858013,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2015-04-29 15:55:58","2015-05-05 16:39:17",,false,"2015-05-07 09:00:00",,,,,
zcrm_1236681000001862021,zcrm_1236681000000071001,"CB Eveklyn for Fashion Show offer of $1599 2 for 1 & $899/999 exhibit w/ gown Sale space",2015-05-06,,zcrm_1236681000001852043,"Not Started",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2015-04-29 17:04:23","2015-04-29 17:04:23",,false,"2015-05-06 09:00:00",,,,,
zcrm_1236681000001864010,zcrm_1236681000001758005,"sw ashley. snt MK 599/499/399std. int in PV. question on 2 shows this season and 1 first of fall season.",2015-05-01,,zcrm_1236681000001852075,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-30 10:16:28","2015-06-05 12:12:22",,false,"2015-05-01 09:00:00",,,,,
zcrm_1236681000001864037,zcrm_1236681000001758005,"cb 2pm today per Erich. Int.",2015-04-30,,zcrm_1236681000001504007,Completed,High,zcrm_1236681000001758005,zcrm_1236681000002641013,"2015-04-30 11:07:55","2016-01-08 11:04:17",,false,"2015-04-30 14:00:00",,,,"2016-01-08 11:04:17",
zcrm_1236681000001864060,zcrm_1236681000001758005,"LVM. Q wkly. Int ptown.",2015-05-07,,zcrm_1236681000000948001,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-30 11:23:10","2015-05-07 13:59:16",,false,"2015-05-07 09:00:00",,,,,
zcrm_1236681000001864073,zcrm_1236681000001758005,"LVM & snt ExInt.. Wedding Jewelry & Accessories",2015-05-07,,zcrm_1236681000001560003,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-30 11:28:51","2015-04-30 11:28:51",,false,"2015-05-07 09:00:00",,,,,
zcrm_1236681000001864082,zcrm_1236681000001758005,"LVM & ExInt",2015-05-07,,zcrm_1236681000001521216,Completed,High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-30 11:34:36","2015-05-07 14:48:06",,false,"2015-05-07 09:00:00",,,,,
zcrm_1236681000001864095,zcrm_1236681000001758005,"2015 Int. lvm snt ExInt email.",2015-05-07,,zcrm_1236681000001411012,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-30 11:55:58","2015-04-30 11:55:58",,false,"2015-05-07 09:00:00",,,,,
zcrm_1236681000001864104,zcrm_1236681000001758005,"sw briefly. asked to call back. LVM snt ExItn. Q wkly. See Notes in Desc. Email Lead Program?",2015-05-07,,zcrm_1236681000001412025,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-30 12:16:46","2015-04-30 12:16:46",,false,"2015-05-07 09:00:00",,,,,
zcrm_1236681000001864145,zcrm_1236681000001758005,"Patty La Herransw and then Jill emailed. req MK. 1199/899/699 (food and or bev). Q wkly",2015-05-04,,zcrm_1236681000001482001,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-30 13:37:31","2015-04-30 13:37:31",,false,"2015-05-04 09:00:00",,,,,
zcrm_1236681000001864158,zcrm_1236681000001758005,"doesn't feel she is ready for show yet. no marketing materials. just started business. Q 2 mo.",2015-06-30,,zcrm_1236681000001783005,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-30 14:15:53","2015-04-30 14:15:53",,false,"2015-06-30 09:00:00",,,,,
zcrm_1236681000001864179,zcrm_1236681000001758005,"lvm GM CATERING.",2015-05-04,,zcrm_1236681000000385694,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-30 14:52:33","2015-04-30 14:52:33",,false,"2015-05-04 09:00:00",,,,,
zcrm_1236681000001864204,zcrm_1236681000001758005,"LVM & snt ExInt Venue. see notes. 2015 int",2015-05-04,,zcrm_1236681000001300001,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-04-30 15:20:00","2015-04-30 15:20:00",,false,"2015-05-04 09:00:00",,,,,
